Gene,logFC,logCPM,F,PValue,FDR
ASB13,-0.650367525202935,5.44437583908017,51.3824455747084,5.06144612462587e-07,7.64740490318045e-05
INTS5,-0.737978297361359,4.80964984796618,51.3391314386322,5.09354548746526e-07,7.64740490318045e-05
C2orf74,0.748222678996878,4.05865292805806,51.2251716393002,5.17906183970969e-07,7.70876566589892e-05
CLEC2D,0.958711115937397,4.01396107350135,51.0072598048969,5.34688055077767e-07,7.86225020359869e-05
ANP32B,0.618322543258845,8.7317367662047,50.9733757974579,5.3732510368623e-07,7.86225020359869e-05
SGSM3,-0.65825697002798,6.5840941015202,50.9022200704005,5.4296289818323e-07,7.87798100842996e-05
TBCA,0.587433895340145,7.46570005960557,50.7318644729905,5.56723924985881e-07,8.01032940733852e-05
PNN,0.67068100309436,8.95753883625721,50.4407494401356,5.81135113308599e-07,8.2866719387545e-05
SNHG16,-0.749925875080002,5.67408829291138,50.3898297376659,5.85528771300851e-07,8.2866719387545e-05
CCDC181,0.801594964504913,4.74257308938561,50.3241567749469,5.91247800477643e-07,8.29958091304633e-05
NOP9,-0.627193280862259,5.2876534649529,50.2125597393878,6.01099398144411e-07,8.36982436158178e-05
PAF1,0.547654995809239,7.05049635157172,50.0979572681305,6.11397070495143e-07,8.38245459002947e-05
NCAPH2,-0.702697110456275,6.24071297516047,50.0944522967908,6.11716250633449e-07,8.38245459002947e-05
SLC27A4,-0.717933074443148,6.20538697377453,49.7992415053689,6.3918238609132e-07,8.68986069153758e-05
CCDC34,0.603212798769106,5.6657441002446,49.5931188542145,6.59161588731987e-07,8.77728270354188e-05
ARMC6,-0.812440102478822,5.85309895893622,49.5873838212637,6.59730342539582e-07,8.77728270354188e-05
GPS2,0.649504144257746,6.50144784560553,49.5758704797967,6.60863402907705e-07,8.77728270354188e-05
ATP1B2,0.894951603120919,3.66611797685305,49.2624824827884,6.92691939845627e-07,9.0062244946682e-05
CAD,-0.564133396545162,7.56518849727462,49.2599050543339,6.92923441239694e-07,9.0062244946682e-05
CD55,0.553086419969586,5.77329313269183,49.2277659796979,6.96279993036528e-07,9.0062244946682e-05
CLUH,-0.574569054004781,7.69893238729166,49.2021554510596,6.9896564478486e-07,9.0062244946682e-05
EMX2,1.01008309419378,3.28025971787921,49.1013908033189,7.0970775938683e-07,9.03330125038446e-05
EAPP,0.545199536671079,5.41744897281727,49.0807184789681,7.11862766145568e-07,9.03330125038446e-05
MAN2C1,-0.623966280032531,6.04936315464913,49.0349855493615,7.16786229421701e-07,9.03330125038446e-05
SAMD11,-0.674751926484531,6.02897963306517,48.9869856906135,7.21994424043239e-07,9.03330125038446e-05
LAGE3,-0.8818693528311,5.71816729799736,48.8289549768781,7.39443534399262e-07,9.18505903952349e-05
CWC27,0.643246379385738,5.95258324561287,48.6117915727392,7.64164151204345e-07,9.42432731049588e-05
UBE2V1,0.511813137796553,7.76748042110085,48.4645762408556,7.81442065068426e-07,9.56906290458968e-05
NUP210,-0.553061853251834,7.6577067219179,48.3904257330777,7.90307296192993e-07,9.57049991840743e-05
POLR2E,-0.651006498453902,7.47554929566602,48.3602194430715,7.93950288410234e-07,9.57049991840743e-05
BRAT1,-0.798411691430825,6.09636390188931,48.2461893255735,8.07871275619144e-07,9.57049991840743e-05
SLC4A2,-0.575385589585857,6.99021061703541,48.1528216446312,8.19466453496706e-07,9.57049991840743e-05
UPF1,-0.536938016541241,7.20280351705742,48.1155411078484,8.24147611117302e-07,9.57049991840743e-05
MAP7D3,0.620889002065365,6.87308560708844,48.0979983024874,8.26360601097493e-07,9.57049991840743e-05
RECQL4,-0.637404777858308,7.01098551723356,48.0477966236191,8.32729777592075e-07,9.57049991840743e-05
H2AFZ,-0.672490480495357,8.74625089593338,48.027345998783,8.353392915683e-07,9.57049991840743e-05
INTS1,-0.517166219661577,7.37815606545811,48.0184216294565,8.36481266464089e-07,9.57049991840743e-05
MPHOSPH10,0.616653890270669,6.43198693841084,48.0144585391665,8.36989162330315e-07,9.57049991840743e-05
PLXNA1,-0.574670949369,6.69790553806587,47.9275635613917,8.48203811974861e-07,9.63492566944601e-05
NPM1,0.516398781870334,11.2923018244438,47.6292311552969,8.87978803996296e-07,0.00010020811784183
SNX17,-0.751021894674448,6.46383799583629,47.3834988695376,9.22282330297949e-07,0.000103403420226782
SNRPF,0.64352574771959,7.35716461081864,47.2734004981431,9.38119631895744e-07,0.000103965262235066
SLC9A3-AS1,-0.797071459682419,4.99119754525009,47.2651336923509,9.39336320437296e-07,0.000103965262235066
GRWD1,-0.632963312890971,6.64847982502875,47.1326404312576,9.58805981613659e-07,0.000105444229799627
SLC12A9,-0.891272432163221,4.7386123978669,47.0690686033316,9.68335520735254e-07,0.000105682268359041
PFAS,-0.486589163609896,7.54196533294165,47.0135916943851,9.76691520796196e-07,0.000105682268359041
PEX16,-0.888719238186365,3.89855053775489,46.996665816092,9.79332962900875e-07,0.000105682268359041
CDK4,-0.76634356140134,7.03830018872213,46.8559414089282,1.00094358533069e-06,0.000107343428225588
ALDOA,0.677970070674996,6.00934492171853,46.6604615708464,1.03193753047886e-06,0.000109984156797827
TMEM132A,-0.628317175452022,5.74618923256917,46.6173009214586,1.03892739484958e-06,0.000110049818401674
AC092718.4,0.980683015450138,2.8922051684503,46.4501094454303,1.06659035820836e-06,0.000112238653536665
PSIP1,0.693896682601741,7.90805657154173,46.4135914509095,1.07259225260916e-06,0.000112238653536665
CDKN2A,0.803992291228541,8.41975427690371,46.3582963912614,1.08193748675711e-06,0.000112328960165544
