Gene,logFC,logCPM,F,PValue,FDR
BRD4,-0.710871665407538,7.28079592227407,73.0496176512846,3.22432655392572e-08,2.78356111400407e-06
MITD1,-0.787946528120324,4.85602803178581,72.8968817488337,3.2797904785358e-08,2.79844853756461e-06
MTG1,0.800083539283434,5.854221718084,72.8775066465845,3.28687945865637e-08,2.79844853756461e-06
TMEM258,0.825852698998444,5.81050026295556,72.8684809710173,3.29019490979738e-08,2.79844853756461e-06
SFPQ,-0.605349899753812,9.71581034257043,72.6749369826995,3.36215048014279e-08,2.84461872000349e-06
TNFRSF10B,0.626985216290835,6.41329595744425,72.6344582926742,3.37742868991495e-08,2.84461872000349e-06
CCDC34,-0.74159077566388,5.6657441002446,72.5292318855738,3.41749158616805e-08,2.85065398658965e-06
CISD1,-0.674888491693002,5.85508886471357,72.5289048288158,3.41761482233324e-08,2.85065398658965e-06
CACFD1,1.06620466629637,3.29294021269413,72.3013041406409,3.50682384818588e-08,2.88807811323303e-06
RTL8A,-0.834071340868747,6.86461148957664,72.2974908396456,3.50755807550772e-08,2.88807811323303e-06
LRP1,0.786277305673655,5.5536761344521,72.2147546837846,3.54038139403009e-08,2.88807811323303e-06
RPF2,-0.628910547013925,7.04537176070334,72.2025901955529,3.54519310866208e-08,2.88807811323303e-06
RAB7A,-0.65825505027252,7.96129160419708,72.2002718472601,3.54611699296538e-08,2.88807811323303e-06
CHID1,0.892549268700393,5.70159088564182,72.1414764108492,3.5696975613142e-08,2.89138716371297e-06
RCN1,-0.592245709640484,7.35812941092457,72.1066967497846,3.58367226360811e-08,2.89138716371297e-06
YLPM1,-0.68740621326389,7.33039194083134,71.9604393108597,3.64324715860666e-08,2.92578164839547e-06
INTS5,0.880381350149828,4.80964984796618,71.8631039844647,3.68359378620612e-08,2.94448751447383e-06
FTX,-0.985294664788794,5.01345585503139,71.7944094622465,3.71224008222925e-08,2.9492303530787e-06
USP19,0.715612535116499,6.83183520507298,71.7245558076222,3.74163445533587e-08,2.9492303530787e-06
LYAR,-0.73215094450536,6.85323448302925,71.6805636981066,3.76030195102713e-08,2.9492303530787e-06
VPS51,0.898602679228662,5.84711734118706,71.639017449789,3.77805917836368e-08,2.9492303530787e-06
AC138969.1,1.35659536727754,3.52814055631387,71.6389089229302,3.77883340014007e-08,2.9492303530787e-06
NR2C2AP,1.08321182306252,4.03074601370317,71.6071050553093,3.79201400662267e-08,2.9492303530787e-06
IL17RC,1.1173494325273,2.99780400141308,71.5329280515544,3.82485300375748e-08,2.95514106539633e-06
PTPA,0.834203364662337,6.66119126372533,71.5095768695005,3.83384454215671e-08,2.95514106539633e-06
