Gene,logFC,logCPM,F,PValue,FDR
MUL1,-0.476087674242738,4.78262994137906,22.9663704509834,0.000102431360880681,0.0106821135027354
PFAS,-0.332999459065647,7.54196533294165,22.914728167635,0.00010373811942979,0.0106821135027354
WDR81,-0.446590757325531,4.95963482097068,22.9043762957551,0.000104003216539665,0.0106821135027354
FAM117B,-0.475604614123243,4.75112528053246,22.9001002929455,0.000104112563046644,0.0106821135027354
NDUFA4,-0.392542011147976,6.78873582060763,22.8827599577288,0.000104556769486985,0.0106821135027354
LSM7,-0.479996581598225,6.22572796285646,22.8496552709412,0.000105412042647125,0.0107061431079133
PAF1,0.363446100157251,7.05049635157172,22.7572501051433,0.000107840146969852,0.0108771208938104
SNCG,1.16240441689212,0.72103018674554,22.7020203942621,0.000109434353105218,0.0108771208938104
DPH2,-0.612841765998603,5.61950970878158,22.6976307980401,0.00010943973610141,0.0108771208938104
DGCR2,-0.372025560250873,6.70635940885419,22.6911297208242,0.000109615373307252,0.0108771208938104
BEX3,0.390207088787678,8.70991693793062,22.6601487989895,0.000110458150029603,0.010898116676635
FAAP100,-0.573216824705752,5.72682435787815,22.5754389951233,0.000112799587268112,0.0110658958737001
WDR83OS,-0.555039940360991,5.08536987212164,22.4131398701135,0.000117439266648536,0.0114559682370261
SNX11,-0.461806969472079,4.50078504379431,22.3280133711446,0.000119956726972148,0.0115499504202738
STMN3,-0.428100789416469,5.63220540538671,22.3152014315612,0.000120339379861688,0.0115499504202738
UPF3B,0.43579976381949,7.01966472171708,22.3128606873352,0.000120409537568011,0.0115499504202738
HMGN5,0.644397671367113,7.36293089163063,22.257544324919,0.000122083744243841,0.0116447664212558
RNF214,0.378527099996942,5.07424868247825,22.2278347871791,0.000122993709984629,0.0116447664212558
BEX4,0.408222826948117,6.85899056504618,22.1862178791067,0.00012428042454778,0.0116447664212558
PTMA,0.404680163368622,10.6694114088078,22.1806960580697,0.000124452265274954,0.0116447664212558
ATP6V1B2,-0.337323328811026,6.15625380172881,22.1699590598843,0.000124787268072827,0.0116447664212558
NCAPH2,-0.444245522457125,6.24071297516047,22.1489789886839,0.000125444605256201,0.0116447664212558
RPL39,0.470107787838179,8.19884884241237,22.1196074714315,0.000126371133170799,0.0116680427022835
PTPA,-0.444424171968181,6.66119126372533,22.0703142501774,0.00012794326607991,0.0117503640007219
NDUFAF2,0.51823782827459,5.39314111232361,22.0154231997376,0.00012971933893892,0.0118142132949753
NDRG1,0.38498573894409,7.67891075635849,22.0066060521804,0.000130006980542413,0.0118142132949753
VDAC2,-0.348058728001773,6.85925296376338,21.9713013713842,0.000131166402747455,0.0118571681143328
HILPDA,0.529017915627001,5.46843950316853,21.9058021469677,0.000133347757804787,0.0119796603501054
SULT1A3,1.56609249723799,-0.250442836389486,21.9300953675358,0.00013390909577032,0.0119796603501054
ATP1B2,0.556801961137064,3.66611797685305,21.8431129057969,0.000135475703178847,0.0120172544357867
BHLHE40,0.438028061129153,5.62580358439455,21.8358511033832,0.000135721337598656,0.0120172544357867
MAPK14,-0.380935274120281,5.95514138315272,21.7884870448746,0.000137354866538873,0.0120998424778581
EIF4EBP2,-0.310719408448921,7.75612002458223,21.7536351097465,0.000138570578528626,0.0121449726338845
SLC2A8,-0.514331387506037,4.25782972459093,21.7116986086023,0.000140051484179406,0.0122127723527355
AP2A1,-0.356844901436258,6.36172045008587,21.6704358642108,0.000141521207966836,0.0122789204862079
MT-CYB,0.58232658983712,11.7437195056961,21.6383941495,0.000142675824362138,0.0122990276845388
POP1,-0.439494571803122,5.52008315217165,21.624570489963,0.000143177607123381,0.0122990276845388
KAT2A,-0.346641122466387,6.95633862701594,21.5420046533278,0.000146212385873719,0.0124975398737407
CBX4,0.358444418766409,6.24599485978426,21.5094792455704,0.000147427430952754,0.0125393203095087
BEX2,0.405734584613776,5.92927242861499,21.4699828746701,0.000148917843110255,0.0125701749781776
UPF1,-0.349350618096394,7.20280351705742,21.4515419747433,0.000149619312982861,0.0125701749781776
PSMA2,-0.386644665308439,7.22587437981799,21.4198856946532,0.000150832071948754,0.0125701749781776
ALDH4A1,-0.389253748898038,4.36819098116553,21.4093380185534,0.000151240631155066,0.0125701749781776
AC040970.1,1.37014479707399,-0.546522933914648,21.4485808560762,0.00015143034839922,0.0125701749781776
ALDOA,0.446435370562145,6.00934492171853,21.3186223963409,0.000154784731220988,0.0127316765995502
MGAT4B,-0.437506798185026,6.44140133328036,21.316956630309,0.000154850694191216,0.0127316765995502
TUBA1B,-0.370733445515657,8.68372968031074,21.2978386924658,0.000155609916412101,0.012733463586594
CCDC112,0.574570814780396,4.90097294494155,21.2593445581437,0.000157151583383805,0.0127452533631944
EAPP,0.345474735169898,5.41744897281727,21.2573842352352,0.000157230335130338,0.0127452533631944
USP19,-0.373761712610114,6.83183520507298,21.2266843832749,0.000158472140478655,0.012785887745348
SMIM10,0.461973905563214,4.49736281223937,21.2068951512458,0.000159279874693344,0.0127912851928153
WDR4,-0.40197481749083,5.53591044270298,21.1752278527505,0.000160578510519995,0.012835872975177
TEPSIN,-0.502364338554997,3.45534065746379,21.1399981797696,0.000162044748030192,0.012856223723577
SLC25A22,-0.512957510558812,5.22682427776389,21.133187201733,0.000162322296521474,0.012856223723577
PEX16,-0.508514479082337,3.89855053775489,21.0741850861495,0.00016480833175625,0.0129167818481379
PIEZO1,-0.356746303776141,6.38512609167805,21.06571056099,0.000165163407439146,0.0129167818481379
JTB,-0.531241424265637,7.16811008036835,21.0617649096805,0.00016533121675191,0.0129167818481379
GADD45A,0.41824275125706,5.40133716642669,21.0029652278859,0.000167855326584798,0.0129438478068205
RBX1,-0.427955211404305,5.90199203475629,20.9990873185314,0.000168023239548816,0.0129438478068205
HMGCR,-0.368109383546931,6.40272792070917,20.9873289419589,0.000168533495713857,0.0129438478068205
EEF1AKNMT,-0.376905236529636,6.03047600535444,20.9740474448312,0.000169112070105244,0.0129438478068205
JAGN1,-0.437052250525285,5.70812137264322,20.9668674975518,0.000169426016699956,0.0129438478068205
CYB561D2,-0.628700507564274,3.7411171688125,20.8968449497095,0.000172524781673247,0.0131059729311152
DPP3,-0.410249609357886,5.2236000325246,20.8846014616181,0.000173066247439723,0.0131059729311152
RPS10,0.650554441208782,5.25761695295042,20.8405708550194,0.000175048948688336,0.0131926012788536
NUDT22,-0.605631676109957,3.35599691399836,20.8172763076406,0.000176120987715391,0.0131926012788536
SIVA1,-0.508899261945571,6.32238920263465,20.8061061051903,0.000176618726033208,0.0131926012788536
MAPK1,-0.368759498625062,7.26458906655774,20.7702834638517,0.000178266822748278,0.0131926012788536
MLLT1,-0.377919932727665,6.79739818430275,20.7688137148183,0.000178334824068661,0.0131926012788536
DHFR,0.297446313299461,7.98129393795145,20.7588876528478,0.000178794665773876,0.0131926012788536
