Gene,logFC,logCPM,F,PValue,FDR
CORO6,0.394539142854328,3.83642904101687,15.8651275349554,0.000695627424785291,0.0497732679870272
C5orf15,-0.349081626547496,6.86076956830321,15.8648797945143,0.000695665881386101,0.0497732679870272
PLPPR3,0.632180414299461,3.32026461479186,15.858716211338,0.000696968041412214,0.0497732679870272
MT-ND1,-0.575981720164177,11.823185340735,15.8428040176917,0.000700252539517002,0.0497732679870272
NRN1,0.317968645318252,6.9014101277885,15.8362164146642,0.000701627787338671,0.0497732679870272
NADK,0.325679972619666,6.08456626301207,15.8127721696181,0.000706546296647186,0.0497732679870272
KCNJ12,0.455021923478589,3.62534129976315,15.8086908828334,0.000707424632704694,0.0497732679870272
ZNF480,-0.543290201876922,4.23676569437932,15.804224494845,0.000708355134730394,0.0497732679870272
YBX1,-0.302473551496535,10.7933736754664,15.7523753412758,0.000719392038953291,0.0497732679870272
PITPNB,-0.272329950708101,7.58208045118819,15.7460377010887,0.00072075490591565,0.0497732679870272
AL022328.4,0.677407395312731,2.3758072772212,15.7441408154819,0.000721335314775609,0.0497732679870272
MAFG-DT,0.524448265398019,2.65691628972847,15.7287648219431,0.00072452499733192,0.0497732679870272
WNK1,-0.337680355323074,7.78066125997142,15.7194766055664,0.000726497590363588,0.0497732679870272
MYDGF,0.401396308679504,6.09345985355385,15.7096571272147,0.000728633680167439,0.0497732679870272
HMGB1,-0.304209872353827,8.92275161398688,15.6975437092761,0.000731277630841369,0.0497732679870272
TPRKB,-0.357494121971049,5.30919700731844,15.697015895572,0.00073139379213864,0.0497732679870272
WASF3,-0.388932213714776,4.68713398548864,15.6949100001989,0.000731857082122945,0.0497732679870272
FEZ1,0.60240102414389,2.88470647692446,15.6923068783335,0.00073245618613307,0.0497732679870272
ZC3HAV1,-0.339833543197216,6.63413593096965,15.6801329824811,0.000735096915133323,0.0497732679870272
DLEU2,-0.579952947222739,4.26029005849228,15.6626461430835,0.000738960983187601,0.049839454436395
PCNP,-0.397038374917666,7.52468516008102,15.55006498396,0.000764333609910238,0.050723399054239
AVPI1,0.408396453135433,3.67300102298349,15.549373387617,0.000764507378990463,0.050723399054239
SERPINE1,-2.69409267066416,-1.86238686199051,14.6369561913927,0.000766797430893087,0.050723399054239
FNDC4,0.463243288602333,3.18702029622966,15.5305314334009,0.000768859619623294,0.050723399054239
CACFD1,0.394054196841539,3.29294021269413,15.524470840603,0.000770269842680564,0.050723399054239
WDR13,0.328283321351894,5.37163889974527,15.5152386798181,0.000772379280750707,0.050723399054239
TOMM7,0.348145199984812,6.99558870068185,15.5141472497992,0.000772631411517714,0.050723399054239
ACTR3,-0.283346161481418,7.47656005163497,15.4510332089863,0.000787453565555207,0.0511618351274032
RPS28,0.439749677081126,7.85317801970015,15.448307705035,0.000788100671951786,0.0511618351274032
RAB8A,-0.333872973884784,5.42222345298644,15.4478954161295,0.000788199243825393,0.0511618351274032
TMEM230,-0.318728662050777,6.5640049698996,15.3708513933044,0.000806738023159902,0.0521280293552075
ASB1,0.314513292015343,5.12398401557595,15.3584343091226,0.000809773431297028,0.0521280293552075
PLCD1,0.55998932558509,2.64125421681014,15.3391676814237,0.000814552599507207,0.0521280293552075
PAOX,0.624533605383985,2.10693253656121,15.329076085385,0.000817191712831352,0.0521280293552075
ACTA2,0.56988003562674,2.71512818693922,15.3244843551194,0.000818180004358927,0.0521280293552075
TMEM258,0.35255402404888,5.81050026295556,15.3038815515614,0.000823245303883506,0.0522579169737228
AC008591.1,-1.48985043104452,-0.826635211277148,15.3084868188619,0.000827589649736919,0.0523412560159621
GPSM1,0.340496304169029,5.20477815190094,15.2364883268543,0.000840233577905499,0.0527051253178209
SSR4,0.362732841085841,7.62342204340862,15.2244920249112,0.000843294970018411,0.0527051253178209
HNRNPA3,-0.313273314699828,9.41583794020981,15.2173633942971,0.000845121549628262,0.0527051253178209
CDKN2D,0.498072167506704,2.45813369502111,15.2159656876166,0.000845553093538537,0.0527051253178209
PPP2R3B,0.397974126604723,5.30304947069693,15.127609572285,0.000868499709984201,0.0539407050093065
C11orf58,-0.323776941971771,7.73067172588874,15.0904296982953,0.000878387776065501,0.0542313819328549
PLPPR4,-1.05342103621863,0.136556658633912,15.0907966965165,0.000881359548460499,0.0542313819328549
PDLIM2,0.561001264216671,3.32575036278603,15.0748568316995,0.000882602706077391,0.0542313819328549
