Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SRRM5,28.8423451041865,-0.0791698191127116,0.543128885411728,-0.145766173074547,0.884105980598959,0.98642204241279
ZNF428,964.802113292562,-0.120503702712861,0.169545695914791,-0.710744687812206,0.477242462053175,0.910038994022951
CADM4,553.384348180091,0.0572705880797583,0.157142686166952,0.364449593402728,0.71552230786695,0.954145843779606
PLAUR,248.813165020472,0.123056876827078,0.232963015841032,0.528224947564421,0.597343216001578,0.933701496672346
SMG9,1488.06425609929,-0.00454346448842529,0.113032600443237,-0.0401960537987176,0.967936823701727,0.994004449992898
KCNN4,13.63033268276,0.3130341985211,0.801859517938299,0.39038533747901,0.696251628477194,0.950923036237792
ZNF283,283.276030738218,-0.584820762407691,0.260365894121761,-2.24614965174432,0.0246944239211194,0.640163005648826
ZNF404,51.0604199282523,0.334162844727936,0.518517963570301,0.64445760456789,0.519278740769197,0.919314557825812
AC006213.2,24.1531023789302,-0.846276568201383,0.681051299608256,-1.24260326452378,0.214014066351473,0.813988514466641
AC006213.7,5.16620213992244,-0.454152574629442,1.34075415039765,-0.338729195426876,0.734813744743892,0.959339131074829
AC006213.3,11.4162649729229,1.39636711800477,0.864687205373017,1.61488120713246,0.106336422705807,0.750396465829248
ZNF45,495.762310368034,-0.329497364343455,0.153552828194839,-2.14582413243059,0.0318870125225512,0.652643265516889
ZNF221,29.0812037097466,-0.726316802480685,0.470765594255699,-1.54284172705744,0.122869182440468,0.760755426348989
ZNF155,66.8076336682479,-0.307385389789987,0.370163936730027,-0.830403395061616,0.406310746723862,0.891076698309869
AC006213.4,6.50923155515596,-2.24240794770358,1.18339530009468,-1.89489340334897,0.0581065253000679,0.696747946565249
AC006213.1,8.62294389253081,-0.537463576752552,1.03492490666842,-0.519326159114993,0.603533314357688,0.933953670129718
ZNF230,141.480747444254,0.086714844317991,0.234358625710671,0.370009185943279,0.711375645995077,0.953224662516602
ZNF222,122.452949798099,-0.371373712078406,0.297956427289201,-1.24640275578934,0.212616570040104,0.813988514466641
ZNF223,86.2469172019332,0.311525499650108,0.301647473979173,1.03274691990829,0.301722349834472,0.853511038623659
ZNF284,38.0424837804811,-0.347603341862755,0.469445448491616,-0.740455239218202,0.459023811460869,0.905367195755895
ZNF224,204.133581970379,-0.476643948560834,0.208535936631965,-2.28566815033919,0.0222736798901211,0.632235247266165
AC021092.1,12.8025450987028,-1.78639567166197,0.78398762899387,-2.27860186257599,0.0226907431283438,0.633668858099958
ZNF225,173.249879040241,-0.286249467572738,0.236215230039819,-1.2118163063596,0.225582704929666,0.8224615710136
ZNF234,260.967143919843,-0.16599761417767,0.205746186096049,-0.806807733972656,0.419777262646268,0.89451900053587
ZNF226,348.427249454095,-0.103038932806661,0.163458448946682,-0.630367738533179,0.528454013302777,0.920893029167976
ZNF227,317.433693658227,-0.209802027924591,0.179921199987284,-1.16607730461679,0.243583191730241,0.826610768789215
ZNF235,134.226688527155,-0.361223139601938,0.303688790737259,-1.1894516709853,0.234261978146994,0.824525643978869
ZNF233,24.5883654809991,-0.602749412444892,0.54642154868209,-1.1030849971028,0.269990255450543,0.838492581091489
ZNF112,146.296651752166,-0.172699944822193,0.325175721017981,-0.531097291893585,0.595351360763401,0.93336823740643
ZNF285,10.1276123247635,-0.786561489900205,0.972852603000538,-0.808510443898941,0.418796796283813,0.894496516971366
ZNF180,497.567097652557,0.0958636356532796,0.191221918322901,0.501321378292014,0.616144962054782,0.935561587531765
AC243964.3,10.7666080164697,-0.0554885459665879,0.894192018956121,-0.0620543963603759,0.950519513398499,0.991790273793291
PVR,2151.31067104497,-0.000540894052305589,0.100448987584732,-0.00538476360301123,0.995703601020429,0.999155568870353
CEACAM19,122.275211280465,-0.113595842546461,0.27651424797692,-0.410813704456715,0.681209143421858,0.948117739825175
BCL3,101.490495663682,0.398269832841131,0.275933772479592,1.44335298018146,0.148921062357429,0.780331741518423
BCAM,602.809206999746,0.240930117557889,0.192242239104459,1.25326316776291,0.210109948045473,0.812469748932926
NECTIN2,1886.65630412937,0.176603131175555,0.116184884107369,1.52001813774976,0.128506417153238,0.762817944993773
TOMM40,6753.90166845244,-0.19015428892633,0.145079266355029,-1.31069238012961,0.189961714088972,0.80314913721799
APOE,268.745781187579,0.358545461292824,0.237880730723922,1.50724886459569,0.13174687937621,0.763346499982856
APOC1,425.346650476086,0.760833189399518,0.198856251760395,3.82604611453834,0.000130217906588827,0.161218449550741
AC011481.1,6.7634663030316,-1.5561304925685,1.06850474218766,-1.45636273862714,0.145292370408345,0.779048830337447
CLPTM1,3610.46535062225,-0.122977844669453,0.13363847795122,-0.920227815781782,0.357453721418831,0.874333977940513
RELB,104.195699074786,0.44415615757298,0.355364416044222,1.24986109334512,0.211350294086022,0.812626565522051
CLASRP,2528.57491943328,-0.0380390998694352,0.111898638563024,-0.339942472561995,0.73389985078807,0.959131184305788
ZNF296,295.431179083726,0.233730947074749,0.175236634579486,1.33380184820161,0.18226880513193,0.801827336539884
GEMIN7-AS1,24.1726729725062,-0.00841441442440246,0.560618192593201,-0.0150091711891843,0.988024863656303,0.997808562345574
GEMIN7,51.9965494621013,0.195712616597257,0.38653856377554,0.506321063248183,0.61263127875428,0.934849529750913
MARK4,1355.81638935131,-0.0137107002130801,0.112797243434389,-0.12155173119151,0.903254042852145,0.986858273602318
PPP1R37,1092.79436711285,-0.0515471358136687,0.141491564754738,-0.364312430235829,0.715624718761825,0.954145843779606
NKPD1,17.3652101127894,0.127493032330616,0.710993819608478,0.179316653414544,0.857689071248695,0.981247522917564
TRAPPC6A,365.290218226635,0.10466345780349,0.220630365106238,0.474383740212243,0.635226285805534,0.938161174061697
BLOC1S3,554.032943820946,-0.042354474068176,0.13705838311226,-0.309025052728697,0.757302469582066,0.964639142585963
CKM,5.96997937720721,-2.52042429906766,1.45174262411229,-1.73613714800779,0.0825395873350414,0.723786906314166
